t,gt_x,gt_y,gt_theta,est_x,est_y,est_theta,pos_err,theta_err
0.0,3.484533513402937,3.6867737879642806,2.3907963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.16258145513234357,0.021634324425833018
0.000331878662109375,3.484533513402937,3.6867737879642806,2.3907963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.16258145513234357,0.021634324425833018
0.02130293846130371,3.484533513402937,3.6867737879642806,2.3907963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.16258145513234357,0.021634324425833018
0.0418548583984375,3.484533513402937,3.6867737879642806,2.3907963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.16258145513234357,0.021634324425833018
0.06223297119140625,3.484533513402937,3.6867737879642806,2.3907963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.16258145513234357,0.021634324425833018
0.08318734169006348,3.412106003105178,3.755722482101146,2.4107963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.256487129363627,0.0016343244258330003
0.10338664054870605,3.412106003105178,3.755722482101146,2.4107963267948973,3.542612317802836,3.5349199699930867,2.4124306512207303,0.256487129363627,0.0016343244258330003
0.12418246269226074,3.412106003105178,3.755722482101146,2.4107963267948973,3.426262573808824,3.763329005795378,2.338893862952695,0.016070709281118846,0.07190246384220211
0.1443932056427002,3.412106003105178,3.755722482101146,2.4107963267948973,3.426262573808824,3.763329005795378,2.338893862952695,0.016070709281118846,0.07190246384220211
0.1649036407470703,3.412106003105178,3.755722482101146,2.4107963267948973,3.426262573808824,3.763329005795378,2.338893862952695,0.016070709281118846,0.07190246384220211
0.18692541122436523,3.3383140958736504,3.823208933320963,2.4307963267948973,3.426262573808824,3.763329005795378,2.338893862952695,0.10639802860759687,0.09190246384220213
0.20722055435180664,3.3383140958736504,3.823208933320963,2.4307963267948973,3.426262573808824,3.763329005795378,2.338893862952695,0.10639802860759687,0.09190246384220213
0.2279808521270752,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4665687051150167,3.7751408443986536,2.378365474306303,0.13696636800433384,0.05243085248859414
0.2481987476348877,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4665687051150167,3.7751408443986536,2.378365474306303,0.13696636800433384,0.05243085248859414
0.2688148021697998,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4665687051150167,3.7751408443986536,2.378365474306303,0.13696636800433384,0.05243085248859414
0.2905104160308838,3.263187307487369,3.889206147943051,2.4507963267948973,3.4665687051150167,3.7751408443986536,2.378365474306303,0.23318423268662644,0.07243085248859416
0.31075310707092285,3.263187307487369,3.889206147943051,2.4507963267948973,3.4665687051150167,3.7751408443986536,2.378365474306303,0.23318423268662644,0.07243085248859416
0.3319125175476074,3.263187307487369,3.889206147943051,2.4507963267948973,3.396016028082603,3.7884327299410807,2.4306888050506745,0.1667295738336977,0.02010752174422281
0.35217809677124023,3.263187307487369,3.889206147943051,2.4507963267948973,3.396016028082603,3.7884327299410807,2.4306888050506745,0.1667295738336977,0.02010752174422281
0.37340211868286133,3.263187307487369,3.889206147943051,2.4507963267948973,3.396016028082603,3.7884327299410807,2.4306888050506745,0.1667295738336977,0.02010752174422281
0.3945767879486084,3.1867556876600114,3.9536877279615124,2.4707963267948974,3.396016028082603,3.7884327299410807,2.4306888050506745,0.26664415321643886,0.04010752174422283
0.41489624977111816,3.1867556876600114,3.9536877279615124,2.4707963267948974,3.396016028082603,3.7884327299410807,2.4306888050506745,0.26664415321643886,0.04010752174422283
0.4356091022491455,3.1867556876600114,3.9536877279615124,2.4707963267948974,3.2993660399626576,3.900544570950995,2.470794578336565,0.12452022559717203,1.7484583323401637e-06
0.455829381942749,3.1867556876600114,3.9536877279615124,2.4707963267948974,3.2993660399626576,3.900544570950995,2.470794578336565,0.12452022559717203,1.7484583323401637e-06
0.4766383171081543,3.109049808020433,4.016627881604082,2.4907963267948974,3.2993660399626576,3.900544570950995,2.470794578336565,0.22292510660055265,0.020001748458332358
0.4968695640563965,3.109049808020433,4.016627881604082,2.4907963267948974,3.2993660399626576,3.900544570950995,2.470794578336565,0.22292510660055265,0.020001748458332358
0.5177664756774902,3.109049808020433,4.016627881604082,2.4907963267948974,3.237002058231629,3.933263636390442,2.4849827577190804,0.1527133776528709,0.005813569075816982
0.5379927158355713,3.109049808020433,4.016627881604082,2.4907963267948974,3.237002058231629,3.933263636390442,2.4849827577190804,0.1527133776528709,0.005813569075816982
0.5584123134613037,3.109049808020433,4.016627881604082,2.4907963267948974,3.237002058231629,3.933263636390442,2.4849827577190804,0.1527133776528709,0.005813569075816982
0.5791876316070557,3.0301007498844257,4.078001433648494,2.5107963267948974,3.237002058231629,3.933263636390442,2.4849827577190804,0.2525018442524679,0.025813569075817
0.5993788242340088,3.0301007498844257,4.078001433648494,2.5107963267948974,3.237002058231629,3.933263636390442,2.4849827577190804,0.2525018442524679,0.025813569075817
0.6202659606933594,3.0301007498844257,4.078001433648494,2.5107963267948974,3.192664046281981,3.9450547887944314,2.461815119428952,0.2100038945200584,0.048981207365945245
0.6405580043792725,3.0301007498844257,4.078001433648494,2.5107963267948974,3.192664046281981,3.9450547887944314,2.461815119428952,0.2100038945200584,0.048981207365945245
0.6610527038574219,3.0301007498844257,4.078001433648494,2.5107963267948974,3.192664046281981,3.9450547887944314,2.461815119428952,0.2100038945200584,0.048981207365945245
0.6826643943786621,2.9499400918226026,4.137783835492235,2.5307963267948974,3.192664046281981,3.9450547887944314,2.461815119428952,0.3099345148728077,0.06898120736594526
0.7028534412384033,2.9499400918226026,4.137783835492235,2.5307963267948974,3.192664046281981,3.9450547887944314,2.461815119428952,0.3099345148728077,0.06898120736594526
0.7239222526550293,2.9499400918226026,4.137783835492235,2.5307963267948974,3.1615621024326104,3.902965359059623,2.5500993973839226,0.316106931668313,0.01930307058902514
0.7441225051879883,2.9499400918226026,4.137783835492235,2.5307963267948974,3.1615621024326104,3.902965359059623,2.5500993973839226,0.316106931668313,0.01930307058902514
0.7648391723632812,2.9499400918226026,4.137783835492235,2.5307963267948974,3.1615621024326104,3.902965359059623,2.5500993973839226,0.316106931668313,0.01930307058902514
0.7854626178741455,2.868599897029395,4.195951174971655,2.5507963267948974,3.1615621024326104,3.902965359059623,2.5500993973839226,0.41432781963121296,0.000696929410974878
0.8056774139404297,2.868599897029395,4.195951174971655,2.5507963267948974,3.1615621024326104,3.902965359059623,2.5500993973839226,0.41432781963121296,0.000696929410974878
0.8266353607177734,2.868599897029395,4.195951174971655,2.5507963267948974,3.0147578725557462,4.127693763175744,2.5380537805500416,0.16131096700174516,0.012742546244855824
