t,gt_x,gt_y,gt_theta,est_x,est_y,est_theta,pos_err,theta_err
0.0,4.435974580563531,2.4088892111740807,2.070796326794897,4.544782571934761,2.231512507960723,1.8902765854334058,0.20809054238259173,0.18051974136149118
0.0002658367156982422,4.435974580563531,2.4088892111740807,2.070796326794897,4.544782571934761,2.231512507960723,1.8902765854334058,0.20809054238259173,0.18051974136149118
0.020645856857299805,4.435974580563531,2.4088892111740807,2.070796326794897,4.544782571934761,2.231512507960723,1.8902765854334058,0.20809054238259173,0.18051974136149118
0.041919708251953125,4.435974580563531,2.4088892111740807,2.070796326794897,4.5022956354750985,2.339578425133119,2.0195419811001467,0.09592949174367128,0.05125434569475029
0.062125444412231445,4.435974580563531,2.4088892111740807,2.070796326794897,4.5022956354750985,2.339578425133119,2.0195419811001467,0.09592949174367128,0.05125434569475029
0.08259129524230957,4.435974580563531,2.4088892111740807,2.070796326794897,4.5022956354750985,2.339578425133119,2.0195419811001467,0.09592949174367128,0.05125434569475029
0.1031808853149414,4.388912776118974,2.4971210264876813,2.090796326794897,4.5022956354750985,2.339578425133119,2.0195419811001467,0.19410137567089344,0.07125434569475031
0.1234586238861084,4.388912776118974,2.4971210264876813,2.090796326794897,4.5022956354750985,2.339578425133119,2.0195419811001467,0.19410137567089344,0.07125434569475031
0.14424729347229004,4.388912776118974,2.4971210264876813,2.090796326794897,4.401938708667575,2.4834434474224985,2.0753076833102275,0.018887855565019214,0.015488643484669495
0.16446328163146973,4.388912776118974,2.4971210264876813,2.090796326794897,4.401938708667575,2.4834434474224985,2.0753076833102275,0.018887855565019214,0.015488643484669495
0.18488645553588867,4.388912776118974,2.4971210264876813,2.090796326794897,4.401938708667575,2.4834434474224985,2.0753076833102275,0.018887855565019214,0.015488643484669495
0.2059330940246582,4.34009586505536,2.58439402268535,2.110796326794897,4.401938708667575,2.4834434474224985,2.0753076833102275,0.11838731330655992,0.03548864348466951
0.22649431228637695,4.34009586505536,2.58439402268535,2.110796326794897,4.333254693854392,2.578980652485507,2.07743598041372,0.00872388676688892,0.03336034638117713
0.24672412872314453,4.34009586505536,2.58439402268535,2.110796326794897,4.333254693854392,2.578980652485507,2.07743598041372,0.00872388676688892,0.03336034638117713
0.26720356941223145,4.34009586505536,2.58439402268535,2.110796326794897,4.333254693854392,2.578980652485507,2.07743598041372,0.00872388676688892,0.03336034638117713
0.28766775131225586,4.34009586505536,2.58439402268535,2.110796326794897,4.333254693854392,2.578980652485507,2.07743598041372,0.00872388676688892,0.03336034638117713
0.30870842933654785,4.289543373486231,2.670673291732232,2.130796326794897,4.333254693854392,2.578980652485507,2.07743598041372,0.101578637618143,0.05336034638117715
0.32933783531188965,4.289543373486231,2.670673291732232,2.130796326794897,4.3209230831802055,2.587081685749292,2.096308527956017,0.08928741664582521,0.03448779883887987
0.34963464736938477,4.289543373486231,2.670673291732232,2.130796326794897,4.3209230831802055,2.587081685749292,2.096308527956017,0.08928741664582521,0.03448779883887987
0.3701910972595215,4.289543373486231,2.670673291732232,2.130796326794897,4.3209230831802055,2.587081685749292,2.096308527956017,0.08928741664582521,0.03448779883887987
0.3908815383911133,4.237275521734191,2.7559243230710835,2.150796326794897,4.3209230831802055,2.587081685749292,2.096308527956017,0.1884270434774232,0.054487798838879886
0.4110703468322754,4.237275521734191,2.7559243230710835,2.150796326794897,4.3209230831802055,2.587081685749292,2.096308527956017,0.1884270434774232,0.054487798838879886
0.4319326877593994,4.237275521734191,2.7559243230710835,2.150796326794897,4.2830310918178975,2.6310941051126977,2.1252547378430258,0.13295170367175838,0.025541588951871308
0.45217251777648926,4.237275521734191,2.7559243230710835,2.150796326794897,4.2830310918178975,2.6310941051126977,2.1252547378430258,0.13295170367175838,0.025541588951871308
0.47350072860717773,4.237275521734191,2.7559243230710835,2.150796326794897,4.2830310918178975,2.6310941051126977,2.1252547378430258,0.13295170367175838,0.025541588951871308
0.4943530559539795,4.183313216243045,2.8401130174260345,2.170796326794897,4.2830310918178975,2.6310941051126977,2.1252547378430258,0.2315870471632906,0.045541588951871326
0.5145807266235352,4.183313216243045,2.8401130174260345,2.170796326794897,4.2830310918178975,2.6310941051126977,2.1252547378430258,0.2315870471632906,0.045541588951871326
0.5355637073516846,4.183313216243045,2.8401130174260345,2.170796326794897,4.219908917165514,2.7020413576771665,2.1486367857568234,0.1428391702293668,0.022159541038073716
0.5559535026550293,4.183313216243045,2.8401130174260345,2.170796326794897,4.219908917165514,2.7020413576771665,2.1486367857568234,0.1428391702293668,0.022159541038073716
0.5763895511627197,4.183313216243045,2.8401130174260345,2.170796326794897,4.219908917165514,2.7020413576771665,2.1486367857568234,0.1428391702293668,0.022159541038073716
0.5973019599914551,4.127678041215502,2.9232057004418435,2.190796326794897,4.219908917165514,2.7020413576771665,2.1486367857568234,0.23962512595518481,0.04215954103807373
0.6175153255462646,4.127678041215502,2.9232057004418435,2.190796326794897,4.219908917165514,2.7020413576771665,2.1486367857568234,0.23962512595518481,0.04215954103807373
0.6389474868774414,4.127678041215502,2.9232057004418435,2.190796326794897,4.111803521632909,2.833429369701898,2.1353989841705885,0.09116901849370843,0.05539734262430862
0.659233570098877,4.127678041215502,2.9232057004418435,2.190796326794897,4.111803521632909,2.833429369701898,2.1353989841705885,0.09116901849370843,0.05539734262430862
0.6798357963562012,4.127678041215502,2.9232057004418435,2.190796326794897,4.111803521632909,2.833429369701898,2.1353989841705885,0.09116901849370843,0.05539734262430862
