t,gt_x,gt_y,gt_theta,est_x,est_y,est_theta,pos_err,theta_err
0.0,3.825210903089552,3.3210817696551223,2.290796326794897,3.784046819225591,3.3560366797845242,2.243499805045191,0.054003032715892664,0.04729652174970633
0.0004639625549316406,3.7600286123715847,3.3969166933240325,2.310796326794897,3.784046819225591,3.3560366797845242,2.243499805045191,0.04741360319014161,0.06729652174970635
0.020712852478027344,3.7600286123715847,3.3969166933240325,2.310796326794897,3.784046819225591,3.3560366797845242,2.243499805045191,0.04741360319014161,0.06729652174970635
0.04111647605895996,3.7600286123715847,3.3969166933240325,2.310796326794897,3.784046819225591,3.3560366797845242,2.243499805045191,0.04741360319014161,0.06729652174970635
0.06153059005737305,3.7600286123715847,3.3969166933240325,2.310796326794897,3.784046819225591,3.3560366797845242,2.243499805045191,0.04741360319014161,0.06729652174970635
0.08225274085998535,3.693342760315049,3.4714328916073924,2.3307963267948972,3.784046819225591,3.3560366797845242,2.243499805045191,0.14677708269997505,0.08729652174970637
0.10244369506835938,3.693342760315049,3.4714328916073924,2.3307963267948972,3.784046819225591,3.3560366797845242,2.243499805045191,0.14677708269997505,0.08729652174970637
0.12318158149719238,3.693342760315049,3.4714328916073924,2.3307963267948972,3.7113571656657207,3.4162442429541335,2.3226364268173407,0.058054334380054376,0.008159899977556506
0.1434495449066162,3.693342760315049,3.4714328916073924,2.3307963267948972,3.7113571656657207,3.4162442429541335,2.3226364268173407,0.058054334380054376,0.008159899977556506
0.16383981704711914,3.693342760315049,3.4714328916073924,2.3307963267948972,3.7113571656657207,3.4162442429541335,2.3226364268173407,0.058054334380054376,0.008159899977556506
0.18460297584533691,3.6251800203716353,3.5446005590194236,2.3507963267948973,3.7113571656657207,3.4162442429541335,2.3226364268173407,0.15460221293658943,0.028159899977556524
0.20479750633239746,3.6251800203716353,3.5446005590194236,2.3507963267948973,3.7113571656657207,3.4162442429541335,2.3226364268173407,0.15460221293658943,0.028159899977556524
0.2257838249206543,3.6251800203716353,3.5446005590194236,2.3507963267948973,3.6809593412685717,3.444453513620863,2.3546366356902015,0.11463316859349555,0.0038403088953042896
0.24602603912353516,3.6251800203716353,3.5446005590194236,2.3507963267948973,3.6809593412685717,3.444453513620863,2.3546366356902015,0.11463316859349555,0.0038403088953042896
0.2669987678527832,3.5555676567284964,3.616390429468718,2.3707963267948973,3.6809593412685717,3.444453513620863,2.3546366356902015,0.2128036127115095,0.016159691104695728
0.28719305992126465,3.5555676567284964,3.616390429468718,2.3707963267948973,3.6809593412685717,3.444453513620863,2.3546366356902015,0.2128036127115095,0.016159691104695728
0.30811262130737305,3.5555676567284964,3.616390429468718,2.3707963267948973,3.582953592143246,3.542846003516695,2.3429372216230737,0.07847784430750775,0.02785910517182355
0.328357458114624,3.5555676567284964,3.616390429468718,2.3707963267948973,3.582953592143246,3.542846003516695,2.3429372216230737,0.07847784430750775,0.02785910517182355
0.34902524948120117,3.5555676567284964,3.616390429468718,2.3707963267948973,3.582953592143246,3.542846003516695,2.3429372216230737,0.07847784430750775,0.02785910517182355
0.37012434005737305,3.484533513402937,3.6867737879642806,2.3907963267948973,3.582953592143246,3.542846003516695,2.3429372216230737,0.17436088734357627,0.04785910517182357
0.3903186321258545,3.484533513402937,3.6867737879642806,2.3907963267948973,3.582953592143246,3.542846003516695,2.3429372216230737,0.17436088734357627,0.04785910517182357
0.4109978675842285,3.484533513402937,3.6867737879642806,2.3907963267948973,3.55513399067167,3.6210539681232023,2.334228354887676,0.09645476717361715,0.05656797190722118
0.4312324523925781,3.484533513402937,3.6867737879642806,2.3907963267948973,3.55513399067167,3.6210539681232023,2.334228354887676,0.09645476717361715,0.05656797190722118
0.45168042182922363,3.484533513402937,3.6867737879642806,2.3907963267948973,3.55513399067167,3.6210539681232023,2.334228354887676,0.09645476717361715,0.05656797190722118
0.47316813468933105,3.412106003105178,3.755722482101146,2.4107963267948973,3.55513399067167,3.6210539681232023,2.334228354887676,0.196450028975178,0.0765679719072212
0.4933896064758301,3.412106003105178,3.755722482101146,2.4107963267948973,3.55513399067167,3.6210539681232023,2.334228354887676,0.196450028975178,0.0765679719072212
0.514317512512207,3.412106003105178,3.755722482101146,2.4107963267948973,3.505225087511879,3.686992246897334,2.341926301916031,0.1157368096670787,0.06887002487886651
0.5345597267150879,3.412106003105178,3.755722482101146,2.4107963267948973,3.505225087511879,3.686992246897334,2.341926301916031,0.1157368096670787,0.06887002487886651
0.5550148487091064,3.412106003105178,3.755722482101146,2.4107963267948973,3.505225087511879,3.686992246897334,2.341926301916031,0.1157368096670787,0.06887002487886651
0.575751543045044,3.3383140958736504,3.823208933320963,2.4307963267948973,3.505225087511879,3.686992246897334,2.341926301916031,0.2154397010531949,0.08887002487886653
0.5959439277648926,3.3383140958736504,3.823208933320963,2.4307963267948973,3.505225087511879,3.686992246897334,2.341926301916031,0.2154397010531949,0.08887002487886653
0.6167960166931152,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4134300706523506,3.7041267666539737,2.4579299951941693,0.14079407688201565,0.027133668399272004
0.6371054649353027,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4134300706523506,3.7041267666539737,2.4579299951941693,0.14079407688201565,0.027133668399272004
0.657536506652832,3.3383140958736504,3.823208933320963,2.4307963267948973,3.4134300706523506,3.7041267666539737,2.4579299951941693,0.14079407688201565,0.027133668399272004
0.678436279296875,3.263187307487369,3.889206147943051,2.4507963267948973,3.4134300706523506,3.7041267666539737,2.4579299951941693,0.2383847001420106,0.007133668399271986
